-0.9235  128 1 2 0 2 1 1 2 0 1 0 1 0 0 1 2 0 2 0 0 2 1 1 2 0 0 0 2 0 1 0 0 1 0 0 1 2 1 1 0 1 2 0 0 1 1 2 0 2 1 1 1 2 0 1 1 1 2 2 1 1 0 2 1 2 0 1 1 1 0 2 2 1 1 0 1 0 1 0 0 2 1 2 1 2 0 2 0 1 0 1 0 2 0 2 2 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 0 2 2 1 1 1 1 1 0 0 1 1 2 0 1 0 2 0 2 2 0 0 2 0 0 0 2 1 2 0 1 1 2 0 1 0 2 1 0 1 2 0 0 2 0 2 1 0 0 1 1 1 0 2 2 0 0 1 0 1 2 1 1 1 0 1 2 1 2 0 0 2 2 2 1 0 1 1 1 1 1 2 1 2 1 1 1 0 1 2
 0.9390  129 0 2 1 2 0 1 2 0 2 0 2 0 0 2 1 0 2 1 0 0 2 1 1 2 1 0 1 0 1 0 2 1 0 1 1 2 2 0 0 2 2 1 0 2 2 1 0 2 1 1 1 1 0 0 2 1 2 2 1 1 0 1 1 2 0 1 2 1 1 2 1 1 1 0 2 0 0 0 2 0 2 2 1 1 0 2 0 1 1 2 0 0 0 2 1 0 1 2 0 1 1 0 2 0 2 0 0 1 0 1 1 1 1 2 2 2 0 1 0 1 0 2 2 0 1 0 1 0 2 0 0 0 2 0 1 2 2 1 1 0 1 0 2 0 2 1 0 0 2 0 2 0 0 2 0 2 0 2 0 0 2 0 0 2 2 2 0 0 0 1 1 2 2 2 0 0 1 0 1 1 0 1 2 2 2 0 2 2 1 0 0 2 1 1 2 2 1 0 0 1
 1.2077  130 0 1 0 2 2 2 2 0 2 0 2 0 1 1 2 1 1 0 0 1 0 0 2 0 0 1 2 0 2 0 0 1 0 1 1 2 2 1 0 2 2 1 1 2 1 1 0 2 2 0 1 1 1 0 1 0 1 2 1 1 0 1 1 2 0 2 1 2 0 2 2 1 2 0 2 2 0 2 0 2 2 2 1 1 0 2 1 0 0 1 0 1 2 0 0 0 1 0 0 0 0 1 2 0 1 1 0 0 0 1 1 1 1 2 1 2 1 2 0 0 1 1 2 0 1 1 2 0 2 1 0 0 1 1 1 2 2 0 1 0 2 1 2 0 0 1 1 0 0 0 1 0 0 1 0 2 1 0 0 0 2 1 1 2 1 1 0 1 1 1 2 2 2 1 2 2 2 1 1 1 2 2 2 2 1 0 2 0 2 1 1 1 2 1 2 0 1 0 1 1
-1.2966  131 0 2 1 2 0 0 2 2 2 0 2 0 0 2 0 0 2 1 0 0 1 0 2 1 0 1 0 0 2 0 1 0 1 0 1 2 1 0 0 2 1 1 2 2 2 1 1 2 0 1 2 0 1 0 2 1 2 1 0 1 0 2 1 2 0 2 1 0 0 2 1 1 2 0 2 0 0 0 0 2 2 1 1 2 0 2 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 2 2 0 1 0 0 0 0 0 1 2 1 1 1 2 2 2 0 1 0 1 2 0 0 0 2 0 2 1 0 0 2 1 0 1 2 1 1 1 2 1 2 0 2 1 1 2 0 0 1 0 0 1 0 2 1 0 0 2 2 0 1 1 2 0 1 2 0 2 2 2 1 1 0 1 0 1 1 1 1 2 2 2 0 0 1 1 0 0 0 2 2 2 2 1 1 1 0 1
-1.6152  132 0 1 1 2 1 0 2 1 2 0 2 0 0 2 2 1 2 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 1 2 2 0 1 1 2 1 2 2 2 0 0 2 2 0 1 2 0 0 1 0 2 2 0 1 0 1 1 1 1 2 1 2 0 2 1 0 1 0 1 0 2 1 2 1 2 2 0 1 0 1 0 1 1 1 0 0 1 1 0 0 1 1 0 2 1 0 1 1 2 0 1 0 0 2 0 2 1 2 1 2 2 2 1 1 0 2 2 0 0 0 1 0 2 2 0 0 0 1 2 0 2 2 2 2 1 2 2 0 0 0 0 1 0 0 0 0 1 0 0 2 1 1 0 1 2 1 0 1 2 0 0 2 0 2 1 1 2 1 0 1 2 1 1 0 0 2 2 2 2 1 1 1 2 0 0 2 2 2 2 0 0 1 1 1
 0.7809  133 0 2 0 2 2 0 2 2 2 0 2 0 1 2 2 0 2 0 0 0 1 0 2 0 0 1 2 1 1 1 1 1 0 1 0 1 2 1 1 2 2 1 2 1 2 0 0 2 0 2 2 1 1 0 2 1 0 2 2 2 0 1 2 2 0 1 2 2 1 2 1 0 2 0 2 1 1 0 1 1 2 2 1 2 0 1 1 1 0 2 0 2 1 2 1 0 1 0 0 1 1 1 2 0 2 2 0 0 0 1 0 1 2 2 2 2 2 1 0 1 1 2 1 0 0 0 2 0 2 1 1 0 1 0 0 1 2 0 2 1 2 1 2 1 1 1 1 0 1 0 0 0 0 0 1 2 0 1 0 1 1 0 0 2 2 1 0 2 0 2 2 1 1 2 1 1 0 1 0 1 2 2 1 2 1 0 1 1 0 2 0 2 2 0 2 2 0 1 1 1
-0.3030  134 0 1 0 1 1 2 2 2 2 0 2 0 0 2 2 0 1 0 0 0 1 0 2 1 1 0 0 0 1 1 2 1 1 1 1 2 2 0 0 2 2 2 0 2 0 1 0 2 0 0 2 1 1 2 2 2 0 2 0 0 0 1 1 2 0 2 2 1 1 2 1 0 1 0 2 0 1 1 1 1 1 1 0 0 0 2 0 2 0 1 0 1 1 2 1 0 0 0 0 1 2 1 2 1 2 1 0 1 0 1 0 1 1 2 1 2 1 0 0 0 1 2 2 1 0 1 2 0 2 1 0 0 2 1 0 0 1 2 2 0 0 1 0 1 1 2 2 0 0 1 1 0 0 1 1 2 1 0 0 0 1 0 0 2 2 0 0 2 0 2 1 2 1 1 0 0 2 0 1 1 1 2 1 2 2 1 2 1 0 1 0 1 2 2 2 1 1 0 0 1
 0.2566  135 0 1 1 2 0 2 2 0 2 0 1 0 0 2 2 1 0 0 0 0 1 0 2 0 1 1 1 0 2 1 1 2 0 1 1 2 2 0 1 2 2 1 1 1 1 0 0 2 1 2 2 1 0 0 2 0 1 2 1 1 0 2 0 2 0 1 1 2 0 2 1 0 1 0 2 0 1 0 0 2 2 2 0 2 0 1 0 0 0 1 0 1 2 0 0 0 0 0 0 0 2 1 2 0 0 0 0 1 0 0 0 2 0 2 1 2 1 0 1 1 1 2 2 0 0 0 1 0 2 1 0 0 1 1 1 0 2 0 2 1 2 1 1 1 1 1 2 1 0 0 1 0 0 0 0 2 1 2 0 2 2 0 0 2 2 0 1 2 0 2 2 2 2 2 2 1 0 1 0 1 2 0 1 2 1 0 2 1 0 0 0 1 2 2 1 1 0 0 0 2
 0.5410  136 0 2 0 2 1 0 2 2 2 0 0 0 0 2 1 0 2 0 0 1 1 1 2 0 1 1 1 0 2 0 1 1 0 1 0 2 2 1 1 0 2 1 2 2 2 1 0 2 1 0 2 1 0 1 1 1 2 2 1 0 0 1 2 2 0 1 1 2 0 1 1 2 1 0 2 0 0 0 1 1 2 2 0 0 0 1 0 2 0 1 0 1 2 1 1 0 1 0 0 1 1 1 2 1 2 0 2 0 0 0 0 2 2 0 2 2 1 1 1 1 1 2 2 0 0 0 1 0 2 0 0 0 1 0 1 0 2 0 2 0 2 2 2 2 1 1 1 1 1 0 0 0 0 1 1 1 1 2 0 1 2 0 0 2 2 0 0 2 0 2 2 1 2 1 1 1 1 1 1 0 1 0 2 2 0 1 2 2 1 1 0 2 1 1 2 1 1 2 1 1
-0.6874  137 0 0 0 0 0 2 2 1 2 2 1 2 0 1 1 0 2 0 0 0 1 0 2 0 0 0 1 0 2 1 1 1 1 0 2 2 2 0 2 1 1 1 1 1 1 1 1 2 1 0 2 1 0 2 2 0 2 1 1 0 0 2 1 2 0 1 1 2 0 2 0 1 0 0 1 0 1 1 0 0 2 1 1 2 0 2 1 2 0 2 0 0 0 2 1 0 0 0 0 1 1 2 2 0 2 0 2 0 0 1 1 2 0 2 1 2 0 1 1 2 1 0 2 1 0 0 2 0 2 1 0 1 2 0 0 1 2 1 1 0 1 1 1 1 0 1 0 1 0 2 1 0 0 0 0 1 0 1 0 1 2 0 0 1 1 0 1 1 0 2 1 2 1 0 1 0 1 1 1 1 0 2 2 2 0 0 1 1 1 1 0 1 2 1 1 2 0 1 0 2
-0.7271  138 0 2 1 1 1 2 2 2 2 0 2 1 0 2 1 1 2 0 0 0 2 1 2 1 0 0 2 0 1 0 0 0 1 0 0 2 1 0 1 2 2 2 0 2 2 2 0 2 0 0 2 1 1 1 1 0 1 2 2 1 0 2 2 2 0 2 1 1 0 2 0 0 2 0 2 1 1 2 0 1 2 1 0 2 0 0 0 0 0 1 0 2 1 2 1 0 0 0 0 0 1 1 2 0 1 0 0 1 0 1 0 1 1 1 0 2 0 2 0 2 1 1 2 0 0 0 1 0 2 0 0 0 1 0 1 0 2 1 2 0 2 2 2 1 0 1 0 2 1 1 2 0 0 0 1 2 1 1 0 0 0 0 0 1 2 1 0 1 0 1 2 1 2 1 1 1 1 2 1 0 1 1 2 2 1 0 1 0 0 0 1 1 2 1 2 0 1 1 0 0
 0.0843  139 0 1 0 2 0 2 2 0 2 0 2 0 0 2 0 1 1 0 0 2 1 1 1 1 1 1 1 0 2 0 1 0 1 1 1 2 2 0 1 2 1 0 1 2 1 0 0 2 2 1 2 1 1 1 2 2 2 2 1 0 0 0 1 2 0 2 2 1 0 2 1 2 2 0 2 0 1 2 1 2 2 1 0 1 0 2 0 1 0 0 0 1 2 0 0 0 0 0 0 2 0 0 2 1 2 0 0 0 0 0 0 2 1 2 2 2 0 2 0 1 1 2 2 0 0 0 1 0 2 1 0 0 1 0 0 2 2 1 2 1 1 2 2 0 0 1 2 0 1 1 0 0 0 2 0 2 0 1 0 0 2 1 0 2 2 1 1 2 1 1 1 1 1 1 0 1 2 1 0 1 1 2 2 2 1 0 1 1 1 1 0 0 1 2 1 0 1 2 1 0
 0.1801  140 0 1 0 2 1 2 2 2 2 0 1 1 0 2 2 0 2 0 0 2 1 0 2 0 1 1 2 0 1 1 2 1 1 1 0 2 2 0 0 2 2 2 1 1 1 1 1 2 1 0 2 1 1 0 1 2 2 1 1 1 0 1 1 2 1 1 1 2 0 1 1 0 1 0 1 0 1 0 2 2 2 2 0 1 0 2 1 2 0 2 0 1 1 0 1 0 0 1 0 1 1 1 2 0 1 2 1 1 0 1 1 2 2 2 1 0 0 1 0 2 0 2 2 0 0 0 2 0 2 1 0 0 2 1 0 1 2 0 2 0 0 1 1 0 0 2 0 1 1 0 2 0 1 1 0 2 1 2 0 1 2 1 0 2 2 1 1 1 0 1 2 2 2 2 1 1 2 1 1 2 1 2 2 2 0 0 2 1 0 1 1 1 1 1 1 2 1 1 0 1
-0.0361  141 0 1 1 2 0 0 2 2 2 0 2 0 0 1 2 0 2 0 0 0 1 0 1 1 0 1 0 1 2 0 0 0 0 0 1 2 2 1 0 2 1 1 1 2 1 1 0 2 0 0 1 1 0 0 2 0 1 2 1 1 0 2 2 2 0 1 1 2 0 1 1 1 0 0 2 0 0 1 2 0 2 1 1 0 0 2 1 0 0 1 0 1 0 1 1 0 2 2 0 0 2 0 1 1 2 2 0 1 0 2 0 2 0 1 1 1 0 1 1 1 0 2 2 0 1 0 1 0 2 1 0 0 2 0 0 1 2 1 1 1 2 1 1 1 1 0 0 1 1 0 1 0 0 1 1 2 0 1 0 2 2 0 0 2 2 1 0 2 0 1 2 2 2 2 0 0 2 1 2 1 1 1 2 2 1 0 2 1 1 0 0 2 1 2 0 1 1 0 0 1
 0.2124  142 0 2 1 1 1 0 2 0 2 1 0 1 0 2 1 0 2 0 0 2 2 1 2 0 0 1 0 0 0 0 1 1 1 1 1 2 2 0 0 2 2 1 0 1 1 0 0 2 1 1 2 0 1 1 1 2 0 2 1 1 0 1 1 2 0 1 1 2 1 2 2 1 1 0 1 0 2 1 0 1 2 1 0 0 0 1 0 1 2 2 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 2 0 2 0 2 1 1 2 2 0 1 1 2 2 0 1 1 1 0 1 1 0 0 2 0 2 0 1 0 1 2 1 2 2 1 1 1 1 0 0 1 0 0 0 0 0 0 1 1 0 2 2 0 0 1 2 0 2 2 0 2 2 0 1 1 0 1 1 2 1 1 2 2 2 2 2 1 2 0 0 1 0 2 2 2 2 1 1 0 0 2
 0.0156  143 1 1 0 2 0 1 1 1 2 0 2 0 0 1 1 1 2 0 0 1 1 2 2 1 0 1 1 1 1 0 1 2 0 0 0 2 2 0 0 0 1 1 1 2 1 1 0 2 0 1 2 1 0 0 1 1 2 2 2 0 0 2 2 2 0 1 1 2 0 2 2 2 0 0 2 1 0 1 0 1 2 2 0 0 0 2 1 2 1 0 0 2 2 0 2 0 0 1 0 1 2 2 2 0 2 0 0 0 0 1 0 2 1 2 1 1 2 2 0 0 0 1 2 0 2 0 1 0 2 2 0 0 1 0 1 1 2 2 2 0 2 1 2 0 1 1 1 0 0 0 2 1 1 2 0 2 0 0 0 1 1 0 0 1 2 0 0 2 1 1 2 2 1 1 1 0 0 2 0 0 1 2 2 2 0 0 2 1 2 0 0 1 1 1 2 1 0 0 0 0
 0.8254  144 0 1 0 0 2 1 2 1 2 0 1 0 0 1 1 1 2 0 0 1 1 0 2 1 0 0 0 1 2 0 1 2 1 1 1 1 1 0 0 1 1 2 1 2 1 1 0 2 1 1 2 2 1 0 1 2 0 2 0 0 0 1 1 2 0 2 1 2 2 2 1 1 1 0 1 0 0 2 0 1 2 2 0 1 1 1 0 2 0 1 0 2 1 0 0 0 1 0 0 1 0 0 2 1 1 0 1 0 0 0 0 2 1 2 1 0 1 1 0 1 1 1 2 0 0 1 2 0 2 1 0 1 1 1 0 2 2 1 2 2 1 0 2 0 0 1 1 2 0 0 0 0 0 1 0 2 2 1 0 0 2 1 1 1 2 1 0 2 0 1 2 0 2 1 2 1 2 2 0 1 1 2 2 2 2 0 1 0 0 0 1 2 1 2 1 0 0 1 0 2
 1.0760  145 1 1 0 2 1 1 1 1 2 0 2 0 0 1 2 0 2 0 0 0 1 1 0 2 1 0 1 0 2 0 0 1 1 2 1 2 1 0 0 0 2 2 0 1 2 1 0 2 2 1 2 2 0 0 2 1 2 1 0 1 0 2 2 2 0 1 1 2 0 2 1 0 0 0 1 0 0 2 1 2 1 2 0 1 0 2 2 1 0 2 0 1 1 0 1 0 0 0 0 1 1 0 1 1 1 2 0 0 0 0 2 1 1 2 2 2 2 0 0 1 1 2 2 0 0 0 2 0 2 0 0 0 1 0 0 1 2 1 2 1 1 1 2 0 0 0 1 1 1 1 1 0 1 2 1 2 0 1 0 0 2 1 0 1 2 0 0 2 0 1 2 2 1 2 1 0 1 2 0 1 2 2 2 2 1 0 1 1 0 1 0 1 1 0 2 0 1 1 0 1
 0.0032  146 0 2 0 2 0 0 2 2 2 0 1 1 0 1 0 0 2 1 0 1 1 0 2 0 0 1 2 0 2 0 1 0 0 1 1 2 1 1 1 2 1 0 1 2 1 1 0 2 1 0 2 1 1 0 2 2 2 2 0 0 0 2 1 2 0 2 1 2 0 2 0 1 0 0 2 0 2 1 1 1 2 1 1 0 0 2 1 2 0 1 0 0 0 1 0 0 0 0 0 0 2 1 2 0 0 1 0 0 0 0 0 2 0 2 1 0 1 1 0 0 1 2 2 0 0 0 1 0 2 1 0 0 1 0 1 0 1 1 2 0 1 1 1 0 0 0 2 0 0 0 0 0 0 2 0 2 1 0 0 0 2 0 0 2 1 0 1 2 0 0 1 1 1 2 1 1 1 1 1 1 0 1 2 2 1 0 2 1 2 1 0 1 1 1 1 0 0 2 0 2
-0.1151  147 2 0 0 2 1 1 2 2 1 0 2 1 0 2 2 1 2 0 0 1 1 0 2 0 0 1 1 0 2 0 1 1 0 0 0 2 2 1 0 2 2 1 1 2 2 0 0 2 1 0 2 2 0 1 1 2 2 2 1 1 0 1 2 2 0 2 1 2 0 2 2 1 2 0 2 1 0 1 0 2 1 2 1 1 0 2 0 1 1 1 0 2 0 1 1 1 2 1 0 1 1 1 2 1 0 0 0 0 0 1 1 1 1 2 2 1 0 2 0 0 0 1 2 1 2 1 2 0 2 0 0 0 1 0 1 1 2 0 1 1 0 1 2 0 2 1 1 1 1 2 2 0 1 1 0 1 1 2 0 0 2 0 0 1 1 0 1 1 0 1 2 1 2 2 1 1 1 2 0 0 0 2 2 2 2 1 1 2 2 1 1 1 2 2 2 0 0 1 1 2
-0.2084  148 0 1 0 2 0 1 2 2 2 0 1 0 0 2 1 0 2 0 0 1 1 1 2 1 0 1 2 0 2 1 1 1 1 0 0 2 1 1 0 2 2 2 1 2 1 2 0 1 1 0 2 0 0 0 1 1 1 0 1 2 0 2 1 1 0 2 1 2 0 2 2 0 0 0 2 0 2 0 2 2 2 2 2 2 0 1 1 0 1 2 0 0 0 0 1 0 1 0 0 1 0 1 2 0 0 0 1 0 0 1 1 2 0 2 2 2 0 1 0 0 2 2 2 0 0 0 1 0 2 0 0 0 1 0 1 1 1 1 2 1 1 2 2 2 1 2 1 0 0 0 1 0 0 2 0 2 1 0 0 0 2 2 0 2 1 0 0 2 0 1 1 0 2 1 0 1 1 2 0 0 0 2 2 2 0 0 2 0 1 1 0 2 0 2 1 1 1 0 1 2
 0.2623  149 1 2 0 2 1 2 2 1 2 0 2 0 1 2 1 0 2 0 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 2 2 0 1 1 2 0 2 2 0 1 0 2 1 0 2 1 0 1 1 1 1 2 1 1 0 0 2 2 0 2 2 2 0 2 1 1 1 0 2 0 1 1 2 1 1 2 1 1 1 2 2 2 0 1 0 1 1 1 2 0 1 0 0 1 2 1 2 1 0 1 1 0 1 2 1 0 0 1 2 2 1 2 0 1 1 1 2 0 1 1 0 0 2 2 0 0 2 1 0 0 2 2 1 1 1 2 2 1 0 0 1 0 1 0 1 0 0 1 0 2 1 2 0 1 1 1 1 2 2 1 1 2 0 1 2 2 2 1 1 0 0 1 2 0 1 2 2 2 0 0 1 1 1 0 0 2 1 2 1 1 1 1 0 0
-1.6738  150 0 1 0 2 1 1 2 2 2 0 2 0 0 2 1 0 1 0 0 0 1 1 2 1 0 2 2 0 1 1 1 0 1 1 0 2 2 1 1 2 2 2 1 2 1 0 0 2 0 0 1 2 0 0 1 1 1 2 2 0 0 2 1 2 0 2 1 2 1 2 1 2 2 0 1 0 2 1 2 1 2 2 1 1 0 2 0 1 0 1 0 2 0 1 1 1 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 2 1 2 2 2 0 1 0 0 2 2 2 0 0 0 2 0 2 1 1 0 2 1 0 0 1 1 1 1 2 1 2 0 0 1 1 0 0 1 0 0 0 2 1 2 0 0 0 0 1 0 1 2 2 0 1 1 0 1 2 1 0 2 1 0 0 0 1 0 0 2 2 2 0 0 1 1 0 1 1 2 1 2 2 1 1 1 0 2
 0.2135  151 0 2 0 2 2 1 2 2 2 0 2 1 0 2 1 0 2 0 1 0 2 0 2 1 2 2 2 0 2 0 0 0 1 0 2 1 2 0 0 2 2 1 0 1 1 1 0 2 1 1 1 2 2 0 1 0 1 2 1 1 0 1 1 2 0 2 2 2 1 2 1 0 1 0 2 0 1 0 1 1 2 2 0 1 0 2 1 2 1 2 1 1 0 1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 2 0 1 0 1 1 0 2 1 0 1 0 2 2 0 0 0 1 0 2 0 0 0 0 0 0 2 1 0 2 2 2 2 1 0 1 1 1 1 0 0 0 0 0 2 1 2 1 1 0 2 1 0 0 2 1 0 1 1 0 1 2 2 2 0 0 1 1 0 0 1 1 1 2 2 1 0 2 0 0 0 0 2 1 2 1 0 1 1 0 1
 0.8015  152 0 2 0 2 0 1 2 1 2 0 2 0 0 0 1 0 1 0 0 1 0 0 2 1 1 0 2 0 2 0 1 1 1 0 1 2 2 0 1 2 2 2 0 2 1 1 0 2 0 1 2 0 0 0 2 1 0 2 0 1 0 1 1 2 1 2 1 2 0 2 0 0 1 0 1 0 0 1 2 1 0 1 0 1 0 2 1 1 1 2 0 1 1 1 0 0 0 0 1 0 0 0 2 1 1 0 0 0 0 1 2 1 0 2 2 0 0 2 1 1 1 2 1 0 0 0 1 0 2 1 0 0 1 0 1 1 1 1 1 1 2 2 1 1 0 0 0 1 1 1 1 0 0 2 0 2 0 2 0 0 1 1 1 0 1 0 0 2 0 2 2 1 2 1 2 0 0 1 1 1 1 2 2 2 1 0 2 1 2 0 1 2 1 1 1 1 0 1 0 0
-0.9960  153 0 2 1 2 1 2 2 2 2 0 1 1 0 2 2 0 1 0 0 2 1 0 2 0 0 1 2 0 1 0 1 1 0 1 1 2 1 0 0 2 2 1 2 1 1 1 1 2 0 1 2 0 0 1 2 1 1 1 0 0 0 1 1 2 0 2 2 2 0 2 1 1 2 0 0 0 0 1 2 2 1 1 0 2 0 2 0 2 0 1 0 1 0 2 0 0 1 1 0 0 2 0 1 1 2 1 0 0 0 2 1 2 1 2 2 1 1 1 0 1 0 2 1 0 1 1 2 0 2 2 0 0 2 0 1 2 2 2 2 0 0 1 2 0 0 1 2 1 0 1 1 0 1 1 0 2 1 0 0 1 2 0 1 2 2 0 0 1 0 2 2 1 1 1 1 2 0 1 0 0 1 2 2 2 1 0 0 1 1 0 2 2 1 1 0 2 0 0 1 2
 0.6385  154 0 1 1 1 1 0 2 2 2 0 2 0 0 2 0 0 2 0 0 0 1 0 2 1 0 1 1 0 2 0 1 0 0 0 1 2 2 0 0 2 2 2 2 1 2 0 1 2 2 0 2 1 1 0 1 0 1 2 1 1 0 2 2 2 0 1 1 2 2 2 0 0 1 0 1 0 1 1 0 1 2 2 1 1 0 2 0 1 1 0 0 2 0 1 0 0 1 0 0 0 2 1 2 0 2 1 1 0 1 0 1 2 0 1 1 2 0 1 0 2 0 1 2 0 0 0 2 0 2 1 0 0 2 0 0 0 2 0 2 0 1 1 2 0 1 0 2 1 0 0 2 0 0 0 0 2 0 0 0 1 2 0 0 2 0 0 1 0 1 2 2 2 2 1 2 1 0 1 2 1 1 2 2 2 0 0 2 0 1 1 0 2 0 1 0 1 0 1 1 2
-0.9854  155 1 1 0 1 1 1 2 2 2 0 1 0 1 2 1 0 2 0 0 0 0 1 2 2 0 1 1 0 1 0 0 1 1 0 0 2 2 0 0 1 2 2 1 1 0 1 0 2 2 0 2 2 0 0 1 0 2 1 0 0 0 2 2 2 0 1 2 2 0 2 1 0 1 0 1 0 0 1 2 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 2 0 2 0 1 1 0 2 1 2 2 2 2 1 1 2 0 0 0 1 2 0 0 0 1 0 2 1 0 0 0 1 0 2 2 0 0 0 2 1 2 0 0 2 1 2 0 0 2 0 0 0 0 2 0 1 0 0 1 2 0 1 2 0 1 2 0 2 2 2 2 2 1 1 1 0 1 1 2 2 2 2 2 0 1 0 1 1 0 1 1 1 1 1 1 2 0 1
 0.5803  156 1 1 0 2 0 1 2 1 2 0 1 0 0 2 1 0 2 0 0 1 1 0 1 1 1 2 1 0 1 0 2 1 0 0 1 2 1 0 0 1 2 1 1 0 1 1 1 2 0 0 2 0 1 1 1 1 1 2 0 1 0 2 2 1 0 2 2 2 2 2 0 2 1 1 1 0 0 1 1 2 0 2 1 2 0 2 0 1 0 1 0 2 1 2 1 0 2 0 0 0 1 0 2 0 1 1 0 1 1 0 2 1 1 2 2 2 2 2 0 0 1 2 2 0 1 0 0 0 2 1 0 0 1 1 0 1 1 0 2 0 2 1 1 0 2 2 1 2 0 0 1 0 0 2 0 1 0 0 0 1 1 0 0 2 2 0 0 1 0 2 2 1 2 2 0 1 2 2 2 0 0 1 1 2 0 0 2 1 2 0 0 2 1 2 2 1 1 1 1 2
 0.0969  157 1 2 0 2 1 1 2 1 2 0 1 0 0 2 1 0 1 0 0 0 1 0 2 1 1 1 0 1 2 0 0 0 1 0 1 2 1 2 1 2 2 2 2 1 1 2 0 2 2 0 1 2 0 1 1 1 1 0 0 1 0 2 2 2 0 1 2 2 0 2 1 0 2 0 1 0 2 1 1 0 2 2 1 1 0 2 1 1 2 1 0 1 0 1 2 0 0 0 0 1 2 1 2 0 2 1 0 0 0 0 1 2 0 2 2 1 2 2 0 2 2 2 2 0 0 0 1 0 2 2 0 0 2 0 0 0 2 0 1 0 1 2 2 1 1 2 1 0 0 1 1 0 0 2 0 2 1 1 0 0 2 0 0 0 2 0 1 2 0 2 1 1 2 1 0 0 0 0 2 0 0 2 2 2 2 0 2 1 1 2 1 1 1 2 0 1 1 1 1 1
-0.1457  158 1 1 0 1 1 1 1 0 2 0 1 0 0 0 2 0 2 1 1 0 1 1 2 1 0 0 1 0 2 0 0 0 0 1 0 2 2 2 1 1 2 0 0 1 1 1 0 2 0 1 2 2 0 0 1 1 0 1 0 1 0 2 1 2 0 1 2 2 0 1 2 1 2 0 2 0 1 0 0 1 2 2 2 2 1 2 1 1 0 1 0 2 1 1 1 0 1 0 0 2 2 0 2 1 2 1 0 0 0 0 0 2 1 2 1 2 1 0 0 2 0 1 2 0 1 0 2 0 2 1 0 0 2 0 1 1 2 1 2 0 1 2 1 0 0 2 1 1 0 0 1 0 0 1 1 1 0 1 0 1 2 0 0 2 2 0 0 1 0 2 1 1 2 1 1 0 1 2 1 1 1 2 2 2 1 0 1 1 2 0 2 1 2 1 2 0 1 0 1 1
-0.9404  159 0 2 1 2 1 2 2 0 2 0 1 1 0 1 1 0 1 0 0 0 0 0 2 0 1 1 1 0 2 1 2 1 1 1 1 2 1 1 0 1 2 1 1 2 2 0 0 2 0 1 2 1 0 1 0 1 0 2 2 0 0 0 1 2 0 0 1 2 0 2 0 0 1 0 2 0 0 1 1 2 2 2 0 1 0 1 0 2 0 1 0 1 0 1 1 0 1 1 0 0 0 0 2 1 2 0 1 0 0 0 0 2 0 1 2 1 0 2 0 0 1 2 2 0 0 0 2 0 2 2 0 0 1 1 1 1 2 2 2 0 2 2 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 2 0 1 2 0 0 2 0 0 0 2 0 1 2 0 2 1 2 0 1 2 2 2 0 2 2 2 2 0 2 1 1 1 0 2 2 1 1 1 0 1 0 1
 0.1148  160 0 0 1 2 0 1 2 2 2 0 0 1 0 0 1 0 1 0 0 1 2 1 2 1 0 2 1 0 2 1 1 1 0 2 1 2 1 1 0 1 1 2 1 1 2 1 0 2 2 0 1 1 0 1 1 1 2 2 1 0 0 1 1 2 0 2 1 1 0 2 1 0 1 0 1 0 1 1 1 1 1 2 1 0 0 1 1 2 1 2 0 0 1 1 0 0 1 0 0 0 2 1 2 1 2 2 0 0 0 1 0 2 2 2 2 2 2 0 0 1 0 1 2 0 1 0 2 0 2 0 0 1 1 0 0 2 2 0 1 1 2 1 2 2 1 1 1 0 0 1 1 0 1 1 0 2 1 1 0 1 1 0 0 1 2 0 0 2 0 1 2 1 2 2 1 0 0 1 1 0 2 2 2 2 0 0 1 1 0 1 1 0 1 1 1 1 1 1 2 1
 0.9046  161 1 1 0 2 0 1 1 1 1 0 1 2 0 2 1 1 1 0 1 1 1 0 2 2 2 0 2 0 2 1 2 0 1 2 1 2 2 1 0 2 2 2 1 2 0 1 0 2 0 0 2 1 0 0 2 1 1 2 2 1 0 2 2 2 0 1 1 2 0 2 0 2 2 1 2 0 2 1 1 0 2 2 1 0 0 1 0 1 2 1 0 0 1 1 1 0 1 0 0 1 1 2 2 0 2 0 1 1 0 2 0 2 0 1 2 1 2 2 0 1 0 2 2 0 0 0 1 0 2 1 0 1 2 1 1 1 2 2 2 1 0 1 2 1 0 1 1 1 0 0 0 0 0 2 0 2 0 1 0 1 1 0 1 2 1 0 0 1 0 1 2 2 1 1 1 0 1 1 2 2 1 2 2 2 1 0 0 2 1 0 0 1 2 2 1 0 2 0 1 0
